# Bernardo D'Agostino   Giorgio Donati  Andrea Roncoli  Bianca Ziliotto
# RGA
# ML-CUP22 v1
# 2 Jan 2022
1,16.860052439958853,-29.59749062915093
2,6.559107372240189,-25.864433894871343
3,4.849870750734357,-20.16243354145641
4,7.615617898751518,-28.35293919445119
5,18.063158831514876,-28.58444778966333
6,6.314160261339326,-26.27364129568896
7,22.022982501584167,-26.779831378885465
8,20.266878174934057,-27.971644486166742
9,10.665230060360734,-30.092260002330494
10,7.1409736020173735,-28.204473558782908
11,13.030300977277662,-30.42892357208499
12,7.836266572394575,-27.508113393749824
13,22.58275198745911,-26.769552689433166
14,22.106433341004927,-27.0212304559385
15,10.645096828526963,-30.525087367774724
16,22.52103401780291,-25.90483638453575
17,20.49468527749938,-27.526860602802554
18,4.769624812708584,-20.147111289344487
19,5.739291409864666,-24.90380432159168
20,21.331045632542107,-27.767116681892478
21,16.686950220051486,-29.14588213060818
22,13.139215052076738,-30.210453369639676
23,3.8668347949402477,-21.01301196846918
24,5.005286067463119,-23.947346161794357
25,24.629112486988316,-26.73111476525215
26,20.54044421103403,-27.689441976335516
27,5.007849121492184,-22.858199332276776
28,18.924025927061273,-28.32042696448804
29,10.072879639364242,-29.93301379691397
30,21.274633372784788,-27.592322217220712
31,8.253919631981164,-29.921078660388616
32,11.276528174866462,-30.09975625307719
33,6.426530027672158,-26.941606251775156
34,20.395836642014046,-27.584281448541084
35,6.674170818587044,-26.80206539561045
36,10.68117785110055,-29.69684095176783
37,10.662942799360081,-30.900410461129955
38,4.941408491460296,-21.543490032837767
39,16.5328119006668,-29.225021300249562
40,5.53727126322492,-23.975768466183546
41,24.336568513529713,-26.901482878625167
42,16.80307017980324,-29.54601159763017
43,3.8297786865945946,-18.06521786578604
44,5.136677866158022,-22.70993132719736
45,13.426691794402181,-30.83172365963007
46,12.51518668653042,-30.732871921037216
47,7.772120812830307,-28.375016954189825
48,6.732597335570983,-25.75877442264513
49,20.717249019552995,-27.61954010529178
50,16.88556127089255,-29.061925785206732
51,7.434572391484404,-25.578718067338162
52,14.886872096243895,-30.01059754759159
53,6.161108409170304,-26.06589201401178
54,5.217775014888947,-23.643762810566237
55,3.7917956489162403,-21.37074689619062
56,5.081334938882829,-24.67402220020547
57,4.515573893084404,-20.735549279556864
58,5.435782164002478,-24.934071958713943
